id,bs_year,bs_month,month_name,ad_start_date,days,created_at,updated_at
886,2073,10,Magh,2017-01-14,29,2026-08-22 00:00:00,2026-08-22 00:00:00
887,2073,11,Falgun,2017-02-12,30,2026-08-22 00:00:00,2026-08-22 00:00:00
888,2073,12,Chaitra,2017-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
889,2074,1,Baishak,2017-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
890,2074,2,Jestha,2017-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
891,2074,3,Ashad,2017-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
892,2074,4,Shrawan,2017-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
893,2074,5,Bhadra,2017-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
894,2074,6,Asoj,2017-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
895,2074,7,Kartik,2017-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
896,2074,8,Mangsir,2017-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
897,2074,9,Poush,2017-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
898,2074,10,Magh,2018-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
899,2074,11,Falgun,2018-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
900,2074,12,Chaitra,2018-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
901,2075,1,Baishak,2018-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
902,2075,2,Jestha,2018-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
903,2075,3,Ashad,2018-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
904,2075,4,Shrawan,2018-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
905,2075,5,Bhadra,2018-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
906,2075,6,Asoj,2018-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
907,2075,7,Kartik,2018-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
908,2075,8,Mangsir,2018-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
909,2075,9,Poush,2018-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
910,2075,10,Magh,2019-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
911,2075,11,Falgun,2019-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
912,2075,12,Chaitra,2019-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
913,2076,1,Baishak,2019-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
914,2076,2,Jestha,2019-05-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
915,2076,3,Ashad,2019-06-16,31,2026-08-22 00:00:00,2026-08-22 00:00:00
916,2076,4,Shrawan,2019-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
917,2076,5,Bhadra,2019-08-18,31,2026-08-22 00:00:00,2026-08-22 00:00:00
918,2076,6,Asoj,2019-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
919,2076,7,Kartik,2019-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
920,2076,8,Mangsir,2019-11-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
921,2076,9,Poush,2019-12-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
922,2076,10,Magh,2020-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
923,2076,11,Falgun,2020-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
924,2076,12,Chaitra,2020-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
925,2077,1,Baishak,2020-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
926,2077,2,Jestha,2020-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
927,2077,3,Ashad,2020-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
928,2077,4,Shrawan,2020-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
929,2077,5,Bhadra,2020-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
930,2077,6,Asoj,2020-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
931,2077,7,Kartik,2020-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
932,2077,8,Mangsir,2020-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
933,2077,9,Poush,2020-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
934,2077,10,Magh,2021-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
935,2077,11,Falgun,2021-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
936,2077,12,Chaitra,2021-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
937,2078,1,Baishak,2021-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
938,2078,2,Jestha,2021-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
939,2078,3,Ashad,2021-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
940,2078,4,Shrawan,2021-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
941,2078,5,Bhadra,2021-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
942,2078,6,Asoj,2021-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
943,2078,7,Kartik,2021-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
944,2078,8,Mangsir,2021-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
945,2078,9,Poush,2021-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
946,2078,10,Magh,2022-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
947,2078,11,Falgun,2022-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
948,2078,12,Chaitra,2022-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
949,2079,1,Baishak,2022-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
950,2079,2,Jestha,2022-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
951,2079,3,Ashad,2022-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
952,2079,4,Shrawan,2022-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
953,2079,5,Bhadra,2022-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
954,2079,6,Asoj,2022-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
955,2079,7,Kartik,2022-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
956,2079,8,Mangsir,2022-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
957,2079,9,Poush,2022-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
958,2079,10,Magh,2023-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
959,2079,11,Falgun,2023-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
960,2079,12,Chaitra,2023-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
961,2080,1,Baishak,2023-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
962,2080,2,Jestha,2023-05-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
963,2080,3,Ashad,2023-06-16,31,2026-08-22 00:00:00,2026-08-22 00:00:00
964,2080,4,Shrawan,2023-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
965,2080,5,Bhadra,2023-08-18,31,2026-08-22 00:00:00,2026-08-22 00:00:00
966,2080,6,Asoj,2023-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
967,2080,7,Kartik,2023-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
968,2080,8,Mangsir,2023-11-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
969,2080,9,Poush,2023-12-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
970,2080,10,Magh,2024-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
971,2080,11,Falgun,2024-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
972,2080,12,Chaitra,2024-03-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
973,2081,1,Baishak,2024-04-13,31,2026-08-22 00:00:00,2026-08-22 00:00:00
974,2081,2,Jestha,2024-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
975,2081,3,Ashad,2024-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
976,2081,4,Shrawan,2024-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
977,2081,5,Bhadra,2024-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
978,2081,6,Asoj,2024-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
979,2081,7,Kartik,2024-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
980,2081,8,Mangsir,2024-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
981,2081,9,Poush,2024-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
982,2081,10,Magh,2025-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
983,2081,11,Falgun,2025-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
984,2081,12,Chaitra,2025-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
985,2082,1,Baishak,2025-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
986,2082,2,Jestha,2025-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
987,2082,3,Ashad,2025-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
988,2082,4,Shrawan,2025-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
989,2082,5,Bhadra,2025-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
990,2082,6,Asoj,2025-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
991,2082,7,Kartik,2025-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
992,2082,8,Mangsir,2025-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
993,2082,9,Poush,2025-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
994,2082,10,Magh,2026-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
995,2082,11,Falgun,2026-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
996,2082,12,Chaitra,2026-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
997,2083,1,Baishak,2026-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
998,2083,2,Jestha,2026-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
999,2083,3,Ashad,2026-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1000,2083,4,Shrawan,2026-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1001,2083,5,Bhadra,2026-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1002,2083,6,Asoj,2026-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1003,2083,7,Kartik,2026-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1004,2083,8,Mangsir,2026-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1005,2083,9,Poush,2026-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1006,2083,10,Magh,2027-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1007,2083,11,Falgun,2027-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1008,2083,12,Chaitra,2027-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1009,2084,1,Baishak,2027-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1010,2084,2,Jestha,2027-05-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1011,2084,3,Ashad,2027-06-16,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1012,2084,4,Shrawan,2027-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1013,2084,5,Bhadra,2027-08-18,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1014,2084,6,Asoj,2027-09-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1015,2084,7,Kartik,2027-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1016,2084,8,Mangsir,2027-11-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1017,2084,9,Poush,2027-12-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1018,2084,10,Magh,2028-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1019,2084,11,Falgun,2028-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1020,2084,12,Chaitra,2028-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1021,2085,1,Baishak,2028-04-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1022,2085,2,Jestha,2028-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1023,2085,3,Ashad,2028-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1024,2085,4,Shrawan,2028-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1025,2085,5,Bhadra,2028-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1026,2085,6,Asoj,2028-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1027,2085,7,Kartik,2028-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1028,2085,8,Mangsir,2028-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1029,2085,9,Poush,2028-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1030,2085,10,Magh,2029-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1031,2085,11,Falgun,2029-02-13,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1032,2085,12,Chaitra,2029-03-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1033,2086,1,Baishak,2029-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1034,2086,2,Jestha,2029-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1035,2086,3,Ashad,2029-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1036,2086,4,Shrawan,2029-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1037,2086,5,Bhadra,2029-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1038,2086,6,Asoj,2029-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1039,2086,7,Kartik,2029-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1040,2086,8,Mangsir,2029-11-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1041,2086,9,Poush,2029-12-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1042,2086,10,Magh,2030-01-15,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1043,2086,11,Falgun,2030-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1044,2086,12,Chaitra,2030-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1045,2087,1,Baishak,2030-04-14,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1046,2087,2,Jestha,2030-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1047,2087,3,Ashad,2030-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1048,2087,4,Shrawan,2030-07-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1049,2087,5,Bhadra,2030-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1050,2087,6,Asoj,2030-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1051,2087,7,Kartik,2030-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1052,2087,8,Mangsir,2030-11-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1053,2087,9,Poush,2030-12-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1054,2087,10,Magh,2031-01-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1055,2087,11,Falgun,2031-02-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1056,2087,12,Chaitra,2031-03-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1057,2088,1,Baishak,2031-04-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1058,2088,2,Jestha,2031-05-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1059,2088,3,Ashad,2031-06-15,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1060,2088,4,Shrawan,2031-07-17,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1061,2088,5,Bhadra,2031-08-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1062,2088,6,Asoj,2031-09-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1063,2088,7,Kartik,2031-10-18,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1064,2088,8,Mangsir,2031-11-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1065,2088,9,Poush,2031-12-17,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1066,2088,10,Magh,2032-01-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1067,2088,11,Falgun,2032-02-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1068,2088,12,Chaitra,2032-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1069,2089,1,Baishak,2032-04-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1070,2089,2,Jestha,2032-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1071,2089,3,Ashad,2032-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1072,2089,4,Shrawan,2032-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1073,2089,5,Bhadra,2032-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1074,2089,6,Asoj,2032-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1075,2089,7,Kartik,2032-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1076,2089,8,Mangsir,2032-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1077,2089,9,Poush,2032-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1078,2089,10,Magh,2033-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1079,2089,11,Falgun,2033-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1080,2089,12,Chaitra,2033-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1081,2090,1,Baishak,2033-04-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1082,2090,2,Jestha,2033-05-14,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1083,2090,3,Ashad,2033-06-15,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1084,2090,4,Shrawan,2033-07-16,32,2026-08-22 00:00:00,2026-08-22 00:00:00
1085,2090,5,Bhadra,2033-08-17,31,2026-08-22 00:00:00,2026-08-22 00:00:00
1086,2090,6,Asoj,2033-09-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1087,2090,7,Kartik,2033-10-17,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1088,2090,8,Mangsir,2033-11-16,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1089,2090,9,Poush,2033-12-16,29,2026-08-22 00:00:00,2026-08-22 00:00:00
1090,2090,10,Magh,2034-01-14,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1091,2090,11,Falgun,2034-02-13,30,2026-08-22 00:00:00,2026-08-22 00:00:00
1092,2090,12,Chaitra,2034-03-15,30,2026-08-22 00:00:00,2026-08-22 00:00:00
